datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_6am_t2m,era5_6am_evabs,era5_6am_evavt,era5_6am_lai_lv,era5_6am_ro,era5_6am_es,era5_6am_smlt,era5_6am_stl1,era5_6am_ssro,era5_6am_sp,era5_6am_sro,era5_6am_e,era5_6am_tp,era5_6am_swvl1,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
2/19/2014,07SB013,2/19/2014,,,0,-19.5,-25.5,-22.5,40.5,0,0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,251.0208987,-3.06E-05,2.31E-05,0.059504547,-6.90E-06,0.000943062,-1.86E-09,269.8705596,321781.9518,-3.75E-05,0.000945301
2/20/2014,07SB013,2/20/2014,,,0,-22.5,-31,-26.8,44.8,0,0,1,1,1,,,,,,,,,,,,,,,,,246.0279075,-2.71E-05,2.31E-05,0.059505845,3.77E-06,1.15E-05,-1.86E-09,269.7926091,380942.6643,-2.25E-05,1.23E-05
2/21/2014,07SB013,2/21/2014,,,0,-23.5,-28,-25.8,43.8,0,0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,246.1239386,-2.20E-05,2.31E-05,0.060174716,-9.17E-06,0.000847896,-1.86E-09,269.7816814,267243.9648,-3.11E-05,0.000852498
2/22/2014,07SB013,2/22/2014,,,0,-21,-32.5,-26.8,44.8,0,0,0,0,0,,,,,,,,,,,,,,,,,242.2680293,-2.77E-05,2.29E-05,0.060411612,3.43E-08,8.99E-05,-1.86E-09,269.7552387,443146.4169,-2.76E-05,9.12E-05
2/23/2014,07SB013,2/23/2014,,,0,-24,-37.5,-30.8,48.8,0,0,0,0,0,,,,,,,,,,,,,,,,,242.8539502,-6.57E-06,2.29E-05,0.060412638,4.49E-06,7.45E-07,-1.86E-09,269.6661902,396398.9487,-1.52E-06,2.27E-06
2/24/2014,07SB013,2/24/2014,,,0,-21.5,-33.5,-27.5,45.5,0,0,0,0,0,,,,,,,,,,,,,,,,,242.078498,3.12E-07,2.28E-05,0.060427184,1.14E-05,1.86E-09,-1.86E-09,269.6336745,528281.3459,1.35E-05,0
2/25/2014,07SB013,2/25/2014,,,0,-19,-37,-28,46,0,0,0,0,0,,,,,,,,,,,,,,,,,244.0985023,1.64E-06,2.28E-05,0.060430604,3.88E-06,1.86E-09,-1.86E-09,269.5868349,527881.1634,6.69E-06,9.39E-07
2/26/2014,07SB013,2/26/2014,,,0,-24,-34,-29,47,0,0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,243.1105361,1.02E-06,2.25E-05,0.060434632,7.21E-06,1.86E-09,-1.86E-09,269.6058483,592096.1411,8.62E-06,0
2/27/2014,07SB013,2/27/2014,,,0,-25,-32.5,-28.8,46.8,0,0,0,0,0,,,,,,,,,,,,,,,,,243.1068131,-6.03E-06,2.25E-05,0.060614421,-1.80E-06,0.000218686,-1.86E-09,269.6229831,625322.4234,-7.77E-06,0.000219232
2/28/2014,07SB013,2/28/2014,,,0,-26,-37.5,-31.8,49.8,0,0,0,0,0,,,,,,,,,,,,,,,,,240.3035934,-1.05E-05,2.25E-05,0.06060595,3.61E-06,1.86E-09,-1.86E-09,269.5582116,674503.6849,-6.81E-06,0
3/1/2014,07SB013,3/1/2014,,,0,-25,-41,-33,51,0,0,0,0,0,,,,,,,,,,,,,,,,,239.7380203,-4.51E-07,2.24E-05,0.060604582,1.23E-06,1.86E-09,-1.86E-09,269.4592917,711605.398,9.75E-07,0
3/2/2014,07SB013,3/2/2014,,,0,-20,-40,-30,48,0,0,0,0,0,,,,,,,,,,,,,,,,,241.613694,4.89E-07,2.24E-05,0.060607795,3.04E-06,1.86E-09,-1.86E-09,269.417205,761792.2316,4.00E-06,1.88E-06
3/3/2014,07SB013,3/3/2014,,,0,-20,-38,-29,47,0,0,0,0,0,,,,,,,,,,,,,,,,,244.6428408,1.17E-06,2.22E-05,0.060609775,2.82E-06,1.86E-09,-1.86E-09,269.4213855,793875.1268,4.28E-06,0
3/4/2014,07SB013,3/4/2014,,,0,-15,-35,-25,43,0,0,0,0,0,,,,,,,,,,,,,,,,,246.5933673,1.86E-06,2.22E-05,0.060609365,2.55E-06,1.86E-09,-1.86E-09,269.4526458,834460.5142,4.94E-06,0
3/5/2014,07SB013,3/5/2014,,,0,-13,-31,-22,40,0,0,0,0,0,,,,,,,,,,,,,,,,,248.7260776,1.96E-06,2.22E-05,0.060603286,-3.57E-07,1.86E-09,-1.86E-09,269.5024085,874596.492,1.91E-06,0
3/6/2014,07SB013,3/6/2014,,,0,-18,-28,-23,41,0,0,0,0,0,,,,,,,,,,,,,,,,,249.1265139,1.77E-06,2.21E-05,0.06059577,1.82E-06,1.86E-09,-1.86E-09,269.5294854,917135.1667,4.03E-06,9.39E-07
3/7/2014,07SB013,3/7/2014,,,0,-17,-31,-24,42,0,0,0,0,0,,,,,,,,,,,,,,,,,247.1256629,5.14E-06,2.20E-05,0.06059577,1.16E-05,7.35E-07,-1.86E-09,269.5452846,963967.4083,1.85E-05,9.39E-07
3/8/2014,07SB013,3/8/2014,,,0,-16,-35,-25.5,43.5,0,0,1,1,1,,,,,,,,,,,,,,,,,248.8452067,4.30E-06,2.20E-05,0.060592012,7.10E-06,5.86E-06,-1.86E-09,269.5380158,769507.2585,1.29E-05,7.21E-06
3/9/2014,07SB013,3/9/2014,,,0,-15,-33,-24,42,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,252.5237501,1.31E-05,2.18E-05,0.060825761,1.94E-06,0.000237211,-1.86E-09,269.6372923,765494.335,1.51E-05,0.000241674
3/10/2014,07SB013,3/10/2014,,,0,-20,-26,-23,41,0,0,0,0,0,,,,,,,,,,,,,,,,,250.1498895,-9.34E-06,2.18E-05,0.061459665,-2.41E-05,0.000711222,-1.86E-09,269.745798,719823.0889,-3.34E-05,0.000715225
3/11/2014,07SB013,3/11/2014,,,0,-13,-29,-21,39,0,0,0,0,0,,,,,,,,,,,,,,,,,252.5012407,-1.55E-05,2.18E-05,0.061469638,8.18E-07,6.95E-06,-1.86E-09,269.7336958,834669.8789,-1.56E-05,9.48E-06
3/12/2014,07SB013,3/12/2014,,,0,-7,-26,-16.5,34.5,0,0,0,0,0,,,,,,,,,,,,,,,,,256.8360062,2.04E-05,2.15E-05,0.061502767,2.38E-05,3.09E-06,-1.86E-09,269.8245444,1046641.927,4.71E-05,3.28E-06
3/13/2014,07SB013,3/13/2014,,,0,-11,-16,-13.5,31.5,0,0,0,0,0,,,,,,,,,,,,,,,,,256.1576995,3.50E-06,2.15E-05,0.061427698,-1.12E-05,2.46E-06,-1.86E-09,269.9235225,1053195.176,-7.73E-06,3.47E-06
3/14/2014,07SB013,3/14/2014,,,0,-12,-25,-18.5,36.5,0,0,0,0,0,,,,,,,,,,,,,,,,,255.2730445,-3.71E-05,2.15E-05,0.06133842,-1.96E-05,8.36E-06,-1.86E-09,269.9372685,1172735.836,-5.66E-05,1.12E-05
3/15/2014,07SB013,3/15/2014,,,0,-7,-24,-15.5,33.5,0,0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,260.4225812,9.18E-06,2.15E-05,0.061438966,-7.46E-05,0.000355026,-1.86E-09,270.0210133,764808.9781,-6.54E-05,0.00035977
3/16/2014,07SB013,3/16/2014,,,0,-1,-14,-7.5,25.5,0,0,0,0,0,,,,,,,,,,,,,,,,,265.3499141,6.36E-05,2.14E-05,0.061618548,6.11E-05,0.000177869,-1.86E-09,270.1718294,898480.0078,0.000130368,0.000180541
3/17/2014,07SB013,3/17/2014,,,0,-5,-10,-7.5,25.5,0,0,3,3,3,,,,,,,,,,,,,,,,,265.9874463,-1.96E-06,2.13E-05,0.061562399,-4.58E-05,8.97E-05,-1.86E-09,270.3110751,888446.9273,-4.79E-05,9.50E-05
3/18/2014,07SB013,3/18/2014,,,0,-8,-17,-12.5,30.5,0,0,0,0,0,,,,,,,,,,,,,,,,,261.2422521,-6.71E-05,2.12E-05,0.061908861,-3.19E-05,0.000501244,-1.86E-09,270.3729072,1226468.435,-9.79E-05,0.000505543
3/19/2014,07SB013,3/19/2014,,,0,-14,-19,-16.5,34.5,0,0,0,0,0,,,,,,,,,,,,,,,,,258.3076649,-0.000116682,2.11E-05,0.061764933,-6.42E-05,6.44E-05,-1.86E-09,270.3395998,1357421.234,-0.000180786,6.72E-05
3/20/2014,07SB013,3/20/2014,,,0,-15,-29,-22,40,0,0,0,0,0,,,,,,,,,,,,,,,,,251.1642739,-0.000148668,2.10E-05,0.061597714,-4.72E-05,9.45E-06,-1.86E-09,270.145025,1654408.419,-0.000195842,1.01E-05
3/21/2014,07SB013,3/21/2014,,,0,-13,-26,-19.5,37.5,0,0,0,0,0,,,,,,,,,,,,,,,,,251.2924177,-1.76E-05,2.10E-05,0.061526672,1.77E-07,1.86E-09,-1.86E-09,270.0087033,1750964.491,-1.73E-05,1.88E-06
3/22/2014,07SB013,3/22/2014,,,0,-10,-33,-21.5,39.5,0,0,0,0,0,,,,,,,,,,,,,,,,,253.2220832,2.98E-06,2.08E-05,0.061468546,-2.05E-06,1.86E-09,-1.86E-09,269.8937688,1811406.763,1.70E-06,0
3/23/2014,07SB013,3/23/2014,,,0,-13,-29,-21,39,0,0,0,0,0,,,,,,,,,,,,,,,,,255.8786116,2.82E-05,2.08E-05,0.061438145,-2.31E-08,5.48E-05,-1.86E-09,269.9843126,1780533.922,2.97E-05,5.57E-05
3/24/2014,07SB013,3/24/2014,,,0,-9,-24,-16.5,34.5,0,0,0,0,0,,,,,,,,,,,,,,,,,255.8957188,-1.14E-05,2.08E-05,0.061306995,-1.00E-05,1.05E-06,-1.86E-09,269.9582222,1957851.713,-2.23E-05,1.88E-06
3/25/2014,07SB013,3/25/2014,,,0,-13,-21,-17,35,0,0,0,0,0,,,,,,,,,,,,,,,,,256.0780033,1.03E-05,2.06E-05,0.061179259,-1.98E-05,2.09E-06,-1.86E-09,270.0192908,1962327.528,-8.88E-06,2.42E-06
3/26/2014,07SB013,3/26/2014,,,0,-12,-26,-19,37,0,0,0,0,0,,,,,,,,,,,,,,,,,254.9562069,-2.87E-05,2.06E-05,0.06106771,-2.18E-05,4.66E-05,-1.86E-09,269.9523598,1859093.175,-5.05E-05,4.75E-05
3/27/2014,07SB013,3/27/2014,,,0,-11,-29,-20,38,0,0,0,0,0,,,,,,,,,,,,,,,,,255.5091223,-1.41E-05,2.07E-05,0.06103246,-2.20E-05,5.95E-05,-1.86E-09,269.9110018,1876872.74,-3.58E-05,6.37E-05
3/28/2014,07SB013,3/28/2014,,,0,-8,-24,-16,34,0,0,0,0,0,,,,,,,,,,,,,,,,,260.31944,1.36E-05,2.04E-05,0.061006098,-3.99E-05,0.000155933,-1.86E-09,269.9865445,1662538.159,-2.60E-05,0.000159846
3/29/2014,07SB013,3/29/2014,,,0,-22,-31,-26.5,44.5,0,0,0,0,0,,,,,,,,,,,,,,,,,249.3498336,-0.000175486,2.04E-05,0.060962922,-0.000108417,6.36E-05,-1.86E-09,269.8922022,2229247.343,-0.000283851,6.49E-05
3/30/2014,07SB013,3/30/2014,,,0,-22,-32,-27,45,0,0,0,0,0,,,,,,,,,,,,,,,,,250.2548548,-2.98E-05,2.04E-05,0.060849463,-2.09E-05,4.29E-06,-1.86E-09,269.6765087,2445815.779,-5.04E-05,4.32E-06
3/31/2014,07SB013,3/31/2014,,,0,-9,-29,-19,37,0,0,0,0,0,,,,,,,,,,,,,,,,,255.8413897,7.12E-06,2.03E-05,0.060724322,-3.53E-05,1.86E-09,-1.86E-09,269.679131,2378148.379,-2.82E-05,9.39E-07
4/1/2014,07SB013,4/1/2014,,,0,-15.5,-24,-19.8,37.8,0,0,0,0,0,,,,,,,,,,,,,,,,,254.540106,-5.71E-06,2.02E-05,0.060558333,-5.20E-05,4.09E-05,-1.86E-09,269.7576722,2340352.504,-5.77E-05,4.30E-05
4/2/2014,07SB013,4/2/2014,,,0,-16.5,-31.5,-24,42,0,0,0,0,0,,,,,,,,,,,,,,,,,253.2781451,-3.26E-05,2.03E-05,0.06045259,-3.47E-05,2.00E-05,-1.86E-09,269.6386574,2410547.064,-6.71E-05,2.45E-05
4/3/2014,07SB013,4/3/2014,,,0,-10.5,-33,-21.8,39.8,0,0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,254.2739959,-9.06E-06,2.01E-05,0.060334895,-2.84E-05,5.17E-06,-1.86E-09,269.5789606,2767580.403,-3.51E-05,5.16E-06
4/4/2014,07SB013,4/4/2014,,,0,-8.5,-26,-17.3,35.3,0,0,1,1,1,,,,,,,,,,,,,,,,,261.8843997,1.32E-05,2.00E-05,0.061373999,-0.000103919,0.001640854,-1.86E-09,269.7706456,1571356.091,-9.06E-05,0.001644221
4/5/2014,07SB013,4/5/2014,,,0,-9,-22,-15.5,33.5,0,0,0,0,0,,,,,,,,,,,,,,,,,257.3066712,-6.42E-05,2.00E-05,0.061411228,-6.88E-05,4.79E-05,-1.86E-09,269.8692926,2595217.967,-0.00013301,4.92E-05
4/6/2014,07SB013,4/6/2014,,,0,-8,-25,-16.5,34.5,0,0,0,0,0,,,,,,,,,,,,,,,,,257.1977345,-3.70E-05,2.00E-05,0.061225227,-4.95E-05,3.16E-07,-1.86E-09,269.8409687,2753364.148,-8.64E-05,1.61E-06
4/7/2014,07SB013,4/7/2014,,,0,-3.5,-23.5,-13.5,31.5,0,0,1,1,1,,,,,,,,,,,,,,,,,259.3041874,-5.50E-05,1.97E-05,0.060994204,-7.93E-05,1.86E-09,-1.86E-09,269.8287732,2792664.043,-0.000134378,0
4/8/2014,07SB013,4/8/2014,,,0,1.5,-18.5,-8.5,26.5,0,0,0,0,0,,,,,,,,,,,,,,,,,266.5046234,7.92E-05,1.97E-05,0.061811511,-0.000168718,0.001510899,-1.86E-09,270.063653,1420897.053,-8.96E-05,0.001513982
4/9/2014,07SB013,4/9/2014,,,0,-5,-7,-6,24,0,0,1,1,1,,,,,,,,,,,,,,,,,264.7605538,-9.67E-05,1.98E-05,0.061734253,-0.000153255,0.000290745,-1.86E-09,270.2702292,1832352.233,-0.000249956,0.000295881
4/10/2014,07SB013,4/10/2014,,,0,-12.5,-26,-19.3,37.3,0,0,0,0,0,,,,,,,,,,,,,,,,,255.5320393,-0.000282825,1.96E-05,0.061915477,-0.000124927,7.39E-05,-1.86E-09,270.122673,2782322.257,-0.000407734,7.47E-05
4/11/2014,07SB013,4/11/2014,,,0,-12,-26.5,-19.3,37.3,0,0,0,0,0,,,,,,,,,,,,,,,,,256.757135,-5.18E-05,1.96E-05,0.061748053,-3.62E-05,1.48E-07,-1.86E-09,269.9354204,2984582.499,-8.75E-05,1.61E-06
4/12/2014,07SB013,4/12/2014,,,0,-8.5,-20,-14.3,32.3,0,0,0,0,0,,,,,,,,,,,,,,,,,258.6192487,-1.15E-06,1.96E-05,0.061579671,-6.19E-05,2.96E-05,-1.86E-09,269.9547586,2978776.336,-6.55E-05,3.37E-05
4/13/2014,07SB013,4/13/2014,,,0,-10,-26.5,-18.3,36.3,0,0,0,0,0,,,,,,,,,,,,,,,,,258.6616933,-3.63E-05,1.93E-05,0.061414502,-5.94E-05,4.18E-05,-1.86E-09,269.8848797,3100608.268,-9.46E-05,4.25E-05
4/14/2014,07SB013,4/14/2014,,,0,-1.5,-19.5,-10.5,28.5,0,0,0,0,0,,,,,,,,,,,,,,,,,262.7026434,-3.04E-05,1.94E-05,0.061097483,-0.000130758,3.72E-06,-1.86E-09,269.9831235,2798184.788,-0.000161109,7.21E-06
4/15/2014,07SB013,4/15/2014,,,0,-3,-18,-10.5,28.5,0,0,0,0,0,,,,,,,,,,,,,,,,,261.8570996,-0.0001232,1.93E-05,0.060685788,-0.000141577,1.86E-09,-1.86E-09,270.0148409,3476897.965,-0.000264811,0
4/16/2014,07SB013,4/16/2014,,,0,-5,-19,-12,30,0,0,0,0,0,,,,,,,,,,,,,,,,,262.6356646,-7.72E-06,1.92E-05,0.060368492,-7.57E-05,1.86E-09,-1.86E-09,270.0595585,3576270.509,-8.36E-05,1.88E-06
4/17/2014,07SB013,4/17/2014,,,0,2.5,-15,-6.3,24.3,0,0,0,0,0,,,,,,,,,,,,,,,,,266.9066692,-1.74E-05,1.92E-05,0.059936377,-0.000143349,1.86E-09,-1.86E-09,270.1893769,3689715.745,-0.000161479,0
4/18/2014,07SB013,4/18/2014,,,0,4.5,-10.5,-3,21,0,0,0,0,0,,,,,,,,,,,,,,,,,269.8357969,-2.26E-06,1.92E-05,0.059378295,-0.000207236,1.86E-09,-1.86E-09,270.3986308,3789172.258,-0.000209577,9.39E-07
4/19/2014,07SB013,4/19/2014,,,0,4,-5,-0.5,18.5,0,0,0,0,0,,,,,,,,,,,,,,,,,272.4452767,-2.97E-05,2.73E-05,0.058743094,-0.000183676,1.21E-05,8.24E-06,270.6481175,2851373.343,-0.000213739,1.35E-05
4/20/2014,07SB013,4/20/2014,,,0,5.5,-3,1.3,16.7,0,0,0,0,0,,,,,,,,,,,,,,,,,273.9550482,-1.63E-05,0.000153641,0.056811944,-7.85E-05,1.43E-05,0.000240869,270.8234721,3365599.119,-9.46E-05,3.07E-05
4/21/2014,07SB013,4/21/2014,,,0,6,-5,0.5,17.5,0,0,0,0,0,,,,,,,,,,,,,,,,,274.2505767,-6.54E-05,0.000238711,0.052546286,-0.00012001,2.88E-06,0.000450496,270.9601828,3581564.173,-0.000185161,8.07E-06
4/22/2014,07SB013,4/22/2014,,,0.001,4.5,-3,0.8,17.2,0,0,0,0,0,,,,,,,,,,,,,,,,,274.6557046,-6.26E-05,0.000189686,0.047516942,-0.000140093,0.000417592,0.000367046,271.0692511,3461224.029,-0.000202703,0.000429027
4/23/2014,07SB013,4/23/2014,,,0.002,2,-6,-2,20,0,0,0,0,0,,,,,,,,,,,,,,,,,272.4304018,-0.000233414,5.70E-05,0.04390862,-0.000351066,4.02E-05,0.000164382,271.1100739,3894140.671,-0.0005846,4.16E-05
4/24/2014,07SB013,4/24/2014,,,0.005,6,-9.5,-1.8,19.8,0,0,0,0,0,,,,,,,,,,,,,,,,,269.4604559,-0.000416873,1.88E-05,0.042351187,-0.000441117,2.67E-06,-1.86E-09,271.0227271,3750872.848,-0.000858076,3.45E-06
4/25/2014,07SB013,4/25/2014,,,0.01,4.5,-9.5,-2.5,20.5,0,0,0,0,0,,,,,,,,,,,,,,,,,271.829289,-0.00019908,1.87E-05,0.041493847,-0.000307668,1.86E-09,-1.86E-09,271.0380616,4224538.315,-0.000506773,9.39E-07
4/26/2014,07SB013,4/26/2014,,,0.022,6.5,-7.5,-0.5,18.5,0,0,0,0,0,,,,,,,,,,,,,,,,,273.7692061,-0.00020329,4.98E-05,0.039550878,-0.000304038,1.86E-09,0.000123464,271.0974475,4523699.81,-0.000507485,0
4/27/2014,07SB013,4/27/2014,,,0.061,7.5,-0.5,3.5,14.5,0,0,0,0,0,,,,,,,,,,,,,,,,,276.1390211,-0.000112832,0.000189945,0.033693088,-0.000348999,1.86E-09,0.001480529,271.3775721,4255841.223,-0.000466918,1.11E-05
4/28/2014,07SB013,4/28/2014,,,0.156,7.5,0,3.8,14.2,0,0,0,0,0,,,,,,,,,,,,,,,,,276.300527,8.64E-06,0.000625938,0.026752826,-3.44E-05,0.000147768,0.002662608,271.5964133,3617338.945,-4.86E-05,0.001013297
4/29/2014,07SB013,4/29/2014,,,0.226,9,-3,3,15,0,0,0,0,0,,,,,,,,,,,,,,,,,278.4965209,-7.47E-06,0.000409917,0.017897962,-3.56E-05,1.86E-09,0.002823628,272.2588766,5718398.427,-0.000137335,0
4/30/2014,07SB013,4/30/2014,,,0.222,13.5,4,8.8,9.2,0,0,0,0,0,,,,,,,,,,,,,,,,,277.705519,-2.94E-05,0.000284462,0.010829447,-0.000130957,1.86E-09,0.002144181,273.0928877,4250381.358,-0.000280354,3.66E-06
5/1/2014,07SB013,5/1/2014,,,0.203,3.5,3,3.3,14.7,0,0,0,0,0,,,273.805096,-9.85E-06,-8.73E-06,0.819057161,2.53E-05,-1.72E-07,0.000462421,273.0008075,1.16E-05,99109.24283,1.35E-05,-7.12E-05,0,0.333455764,274.7569655,-0.000180896,3.51E-05,0.008039414,-0.000162466,2.70E-05,0.000572703,273.2566183,4794724.816,-0.000549153,2.82E-05
5/2/2014,07SB013,5/2/2014,,,0.176,-2,-10,-6,24,0,0,0,0,0,,,264.1891994,-2.76E-06,-0.000665732,0.821571681,1.15E-05,-0.000253074,0,271.9273695,1.16E-05,99961.40062,1.86E-09,-0.001000598,0.000596747,0.322886201,268.5009961,-0.000812291,1.83E-05,0.008470372,-0.000458262,0.00063526,-1.86E-09,271.9454,5045352.985,-0.001358435,0.000639701
5/3/2014,07SB013,5/3/2014,,,0.157,-0.5,-11.5,-6,24,0,0,0,0,0,,,263.8941778,-3.94E-07,-0.000210248,0.824104354,1.15E-05,-9.54E-05,0,271.5519796,1.15E-05,100346.3696,1.86E-09,-0.000361291,3.63E-06,0.3177791,267.2329561,-0.000267979,1.83E-05,0.007979646,-0.000194745,8.82E-06,-1.86E-09,271.8062748,4979392.492,-0.000519456,1.05E-05
5/4/2014,07SB013,5/4/2014,,,0.143,-6,-14.5,-10.3,28.3,0,0,0,0,0,,,261.9481302,-2.49E-06,-0.000205234,0.826691347,1.15E-05,-8.73E-05,0,271.4571397,1.15E-05,99829.67664,1.86E-09,-0.00033819,0.000260454,0.314150936,265.1474314,-0.000313136,1.83E-05,0.007814753,-0.000200855,0.000275276,-1.86E-09,271.6431836,5483632.765,-0.000559216,0.000278487
5/5/2014,07SB013,5/5/2014,,,0.132,1,-13,-6,24,0,0,0,0,0,,,261.9801501,-1.36E-08,-0.000188695,0.829284378,1.13E-05,-7.16E-05,0,269.4080318,1.15E-05,99520.98675,1.86E-09,-0.000281554,0,0.311971736,269.1105332,-0.000205352,1.81E-05,0.007443704,-0.000180349,1.86E-09,-1.86E-09,271.8683482,6647637.362,-0.000407349,9.39E-07
5/6/2014,07SB013,5/6/2014,,,0.125,5,-12,-3.5,21.5,0,0,0,0,0,,,266.048687,-3.01E-06,-4.03E-05,0.831804926,1.13E-05,-5.53E-05,0,271.7973737,1.14E-05,99781.57424,1.86E-09,-0.000149541,0,0.309109563,270.0169727,-5.05E-05,1.81E-05,0.007023201,-0.000141167,1.47E-06,1.02E-06,272.2136642,5964749.665,-0.000268114,2.06E-06
5/7/2014,07SB013,5/7/2014,,,0.119,6,-5,0.5,17.5,0,0,0,0,0,,,268.6710465,-3.36E-06,-7.97E-05,0.834337561,1.13E-05,-4.13E-05,0,272.1326726,1.14E-05,99394.01807,1.86E-09,-0.000178798,0,0.307521038,274.8268375,-0.000108141,1.99E-05,0.006359314,-0.000158745,1.86E-09,7.76E-05,272.6699142,7066639.86,-0.00038811,9.39E-07
5/8/2014,07SB013,5/8/2014,,,0.114,5.5,-4,0.8,17.2,0,0,0,0,0,,,270.4767301,-1.31E-05,-0.000206148,0.836954767,1.21E-05,-5.87E-05,3.32E-05,272.5899835,1.14E-05,98769.46098,8.40E-07,-0.000357785,1.04E-06,0.307960565,274.5192226,-0.000247393,2.10E-05,0.005157572,-0.000140035,8.39E-07,0.000126164,273.0207201,6577655.454,-0.000570487,2.27E-06
5/9/2014,07SB013,5/9/2014,,,0.11,3,-4.5,-0.8,18.8,0,0,0,0,0,,,270.4601531,-8.53E-06,-0.000230888,0.839475317,1.15E-05,-5.52E-05,7.95E-06,272.7594437,1.14E-05,98573.34293,2.25E-07,-0.000381549,0.000183272,0.306407775,273.3946088,-0.000321384,1.84E-05,0.004401202,-0.000129391,0.000246849,1.50E-05,273.0020353,4376755.913,-0.00063756,0.00025036
5/10/2014,07SB013,5/10/2014,,,0.107,11,-3,4,14,0,0,0,0,0,,,271.8119563,-9.68E-06,-0.000167224,0.842044213,1.15E-05,-5.00E-05,5.95E-06,272.9008675,1.14E-05,99394.87498,1.86E-09,-0.000306256,5.16E-05,0.301392947,275.0441729,-0.000232043,2.13E-05,0.003937459,-0.000108186,5.77E-05,0.000154707,273.4756778,5363785.317,-0.000544737,5.90E-05
5/11/2014,07SB013,5/11/2014,,,0.106,8,-3.5,2.3,15.7,0,0,0,0,0,,,272.6568444,-2.32E-05,-3.72E-05,0.844564718,1.40E-05,-8.62E-06,0.00012209,273.0873356,1.14E-05,99943.65232,2.80E-06,-0.000152163,8.29E-06,0.303113028,274.4809495,-0.000110298,2.17E-05,0.00262629,-4.45E-05,1.60E-05,0.000163775,273.5244255,4394860.96,-0.000385812,1.87E-05
5/12/2014,07SB013,5/12/2014,,,0.105,10,-2,4,14,0,0,0,0,0,,,271.4029554,-1.76E-05,-3.65E-05,0.847188013,1.21E-05,-4.99E-06,2.86E-05,272.9200753,1.14E-05,100404.7281,6.17E-07,-0.00010734,1.25E-05,0.298831896,277.8963744,-4.13E-05,2.47E-05,0.001973064,-1.68E-05,6.69E-06,0.000312678,275.3363637,7551932.75,-0.000340434,1.34E-05
5/13/2014,07SB013,5/13/2014,,,0.105,9,-3,3,15,0,0,0,0,0,,,273.0369182,-3.34E-05,-5.91E-05,0.849714651,1.28E-05,-5.53E-06,6.41E-05,273.1284636,1.14E-05,100363.486,1.29E-06,-0.000204493,2.07E-06,0.295247571,278.9028942,-9.20E-05,2.30E-05,0.001241624,-2.40E-05,1.86E-09,0.000237169,276.3224357,8396763.643,-0.000526662,2.59E-06
5/14/2014,07SB013,5/14/2014,,,0.104,15,1.5,8.3,9.7,0,4.6,0,4.6,4.6,,,274.8861668,-5.44E-05,-6.49E-05,0.852259328,1.28E-05,-8.62E-06,6.03E-05,273.766744,1.14E-05,99372.20797,1.23E-06,-0.000302887,0,0.287677463,280.4086466,-0.000129491,2.19E-05,0.000660942,-2.33E-05,1.86E-09,0.000189389,278.4361647,9141682.306,-0.000746318,4.24E-06
5/15/2014,07SB013,5/15/2014,,,0.108,6,1,3.5,14.5,0,0,0,0,0,,,274.0053212,-5.20E-05,4.70E-05,0.854767733,4.65E-05,-3.36E-07,7.93E-05,274.3306405,1.14E-05,100057.7772,3.52E-05,-0.000436803,0.003255992,0.302864991,276.4140992,-8.69E-05,5.54E-05,0.000461555,-1.06E-05,0.000175682,0.000115256,276.8665814,6071044.826,-0.000927987,0.003258496
5/16/2014,07SB013,5/16/2014,,,0.107,14.5,-1,6.8,11.2,0,0,0,0,0,,,273.4900893,-5.30E-05,-0.000103421,0.857620757,1.17E-05,-3.97E-06,1.29E-05,274.0059275,1.14E-05,99487.17666,5.77E-08,-0.000339127,0,0.287391352,280.5914213,-0.000119018,1.93E-05,0.00026633,-6.99E-06,1.86E-09,7.29E-05,279.5622242,8700065.293,-0.000713596,0
5/17/2014,07SB013,5/17/2014,,,0.106,9,2,5.5,12.5,0,0,0,0,0,,,273.8856245,-6.28E-05,-2.51E-07,0.860358896,1.19E-05,-2.91E-07,2.20E-05,274.738875,1.14E-05,99396.94851,6.17E-07,-0.000230326,2.21E-05,0.277940808,277.5751517,-5.26E-05,1.89E-05,0.000143789,-2.37E-06,4.17E-06,4.15E-05,278.1989698,7419938.539,-0.000539927,3.05E-05
5/18/2014,07SB013,5/18/2014,,,0.105,14.5,2,8.3,9.7,0,0,0,0,0,,,274.9934095,-3.46E-05,-8.28E-05,0.863181594,2.20E-05,-1.40E-06,8.23E-06,274.9723671,1.14E-05,98516.71654,1.03E-05,-0.000403518,0.001208204,0.279291713,279.481992,-0.000107727,3.01E-05,7.99E-05,-2.32E-06,1.86E-09,2.34E-05,278.2948221,5366545.719,-0.00081021,0.001309522
